,Name,Genus,Species,Tested_for_Alkaloids,Alkaloids,Ref_Alks,Antimalarial_Use,Ref_H_Mal,History_Fever,Ref_H_Fever,Activity_Antimalarial,Ref_Activity,Family,Accepted_Name,Accepted_Species,Accepted_Species_ID,Accepted_ID,Accepted_Rank,Source
1022,Remijia amphithrix Standl.,Remijia,amphithrix Standl.,,,,1.0,209,,,,,Rubiaceae,Remijia amphithrix,Remijia amphithrix,218543-2,218543-2,Species,Manual
1023,Remijia ferruginea (A. St.-Hil.) DC.,Remijia,ferruginea (A. St.-Hil.) DC.,1.0,1.0,166,1.0,14,1.0,14,0.0,166,Rubiaceae,Remijia ferruginea,Remijia ferruginea,764561-1,764561-1,Species,Manual
1024,Remijia firmula (Mart. ex Klotzsch) Wedd.,Remijia,firmula (Mart. ex Klotzsch) Wedd.,,,,1.0,209,,,,,Rubiaceae,Remijia firmula,Remijia firmula,764562-1,764562-1,Species,Manual
1025,Remijia macrocnemia (Mart.) Wedd.,Remijia,macrocnemia (Mart.) Wedd.,,,,1.0,209,,,,,Rubiaceae,Remijia macrocnemia,Remijia macrocnemia,764576-1,764576-1,Species,Manual
1026,Remijia macrophylla (H.Karst.) Benth. & Hook.f. ex Flueck.,Remijia,macrophylla (H.Karst.) Benth. & Hook.f. ex Flueck.,,,,1.0,209,,,,,Rubiaceae,Remijia macrophylla,Remijia macrophylla,764577-1,764577-1,Species,Manual
1027,Remijia trianae Wernham,Remijia,trianae Wernham,,,,1.0,209,,,,,Rubiaceae,Remijia trianae,Remijia trianae,218576-2,218576-2,Species,Manual
1028,Remijia ulei K. Krause,Remijia,ulei K. Krause,,,,1.0,209,,,,,Rubiaceae,Remijia ulei,Remijia ulei,218577-2,218577-2,Species,Manual
1029,Remijia vellozoi (A. St.-Hil.) DC.,Remijia,vellozoi (A. St.-Hil.) DC.,,,,1.0,209,,,,,Rubiaceae,Remijia vellozoi,Remijia vellozoi,764600-1,764600-1,Species,Manual
1030,Rennellia elliptica Korth.,Rennellia,elliptica Korth.,,,,,,,,1.0,142,Rubiaceae,Rennellia elliptica,Rennellia elliptica,764603-1,764603-1,Species,Manual
1031,Rhodopentas bussei (K. Krause) Kårehed & B. Bremer,Rhodopentas,bussei (K. Krause) Kårehed & B. Bremer,,,,1.0,"5, 205",,,0.0,"5, 205",Rubiaceae,Rhodopentas bussei,Rhodopentas bussei,77086243-1,77086243-1,Species,Manual
1032,Rhodopentas parvifolia (Hiern) Kårehed & B.Bremer,Rhodopentas,parvifolia (Hiern) Kårehed & B.Bremer,,,,1.0,208,,,,,Rubiaceae,Rhodopentas parvifolia,Rhodopentas parvifolia,77086244-1,77086244-1,Species,Manual
1033,Richardia brasiliensis Gomes,Richardia,brasiliensis Gomes,,,,1.0,209,,,,,Rubiaceae,Richardia brasiliensis,Richardia brasiliensis,764657-1,764657-1,Species,Manual
1034,Richardia grandiflora (Cham. & Schltdl.) Steud.,Richardia,grandiflora (Cham. & Schltdl.) Steud.,,,,,,,,,,Rubiaceae,Richardia grandiflora,Richardia grandiflora,764663-1,764663-1,Species,Manual
1035,Rogiera amoena Planch.,Rogiera,amoena Planch.,1.0,1.0,68,,,,,,,Rubiaceae,Rogiera amoena,Rogiera amoena,764710-1,764710-1,Species,Manual
1036,Ronabea latifolia Aubl.,Ronabea,latifolia Aubl.,,,,,,,,0.0,158,Rubiaceae,Ronabea latifolia,Ronabea latifolia,764729-1,764729-1,Species,Manual
1037,Rondeletia hameliifolia Dwyer & M. V. Hayden,Rondeletia,hameliifolia Dwyer & M. V. Hayden,1.0,0.0,68,,,,,,,Rubiaceae,Rondeletia hameliifolia,Rondeletia hameliifolia,221935-2,221935-2,Species,Manual
1038,Rondeletia panamensis DC.,Rondeletia,panamensis DC.,1.0,0.0,68,,,,,,,Rubiaceae,Rondeletia panamensis,Rondeletia panamensis,764975-1,764975-1,Species,Manual
1039,Rosenbergiodendron formosum (Jacq.) Fagerl.,Rosenbergiodendron,formosum (Jacq.) Fagerl.,1.0,1.0,68,,,,,,,Rubiaceae,Rosenbergiodendron formosum,Rosenbergiodendron formosum,222508-2,222508-2,Species,Manual
1040,Rothmannia engleriana (K. Schum.) Keay,Rothmannia,engleriana (K. Schum.) Keay,,,,1.0,76,,,,,Rubiaceae,Rothmannia engleriana,Rothmannia engleriana,765120-1,765120-1,Species,Manual
1041,Rothmannia hispida (K. Schum.) Fagerl.,Rothmannia,hispida (K. Schum.) Fagerl.,,,,1.0,144,,,,,Rubiaceae,Rothmannia hispida,Rothmannia hispida,765127-1,765127-1,Species,Manual
1042,Rothmannia longiflora Salisb.,Rothmannia,longiflora Salisb.,1.0,1.0,244,,,,,0.0,134,Rubiaceae,Rothmannia longiflora,Rothmannia longiflora,765136-1,765136-1,Species,Manual
1043,Rothmannia talbotii (Wernham) Keay,Rothmannia,talbotii (Wernham) Keay,1.0,1.0,245,,,,,,,Rubiaceae,Rothmannia talbotii,Rothmannia talbotii,765160-1,765160-1,Species,Manual
1044,Rothmannia urcelliformis (Hiern) Bullock ex Robyns,Rothmannia,urcelliformis (Hiern) Bullock ex Robyns,1.0,1.0,246,,,,,,,Rubiaceae,Rothmannia urcelliformis,Rothmannia urcelliformis,765161-1,765161-1,Species,Manual
1045,Rubia argyi (H.Lév. & Vaniot) H.Hara,Rubia,argyi (H.Lév. & Vaniot) H.Hara,1.0,1.0,247,,,,,,,Rubiaceae,Rubia argyi,Rubia argyi,765187-1,765187-1,Species,Manual
1046,Rubia cordifolia L.,Rubia,cordifolia L.,1.0,1.0,248,,,,,1.0,193,Rubiaceae,Rubia cordifolia,Rubia cordifolia,765218-1,765218-1,Species,Manual
1047,Rubia podantha Diels,Rubia,podantha Diels,1.0,1.0,249,,,,,,,Rubiaceae,Rubia podantha,Rubia podantha,765326-1,765326-1,Species,Manual
1048,Rubia schumanniana E.Pritz.,Rubia,schumanniana E.Pritz.,1.0,1.0,250,,,,,,,Rubiaceae,Rubia schumanniana,Rubia schumanniana,765350-1,765350-1,Species,Manual
1049,Rubia yunnanensis Diels,Rubia,yunnanensis Diels,1.0,1.0,251,,,,,,,Rubiaceae,Rubia yunnanensis,Rubia yunnanensis,765385-1,765385-1,Species,Manual
1050,Rudgea cornifolia (Kunth) Standl.,Rudgea,cornifolia (Kunth) Standl.,1.0,1.0,40,1.0,159,,,,,Rubiaceae,Rudgea cornifolia,Rudgea cornifolia,223858-2,223858-2,Species,Manual
1051,Rudgea coronata subsp. coronata,Rudgea,coronata subsp. coronata,1.0,1.0,163,,,,,,,Rubiaceae,Rudgea coronata subsp. coronata,Rudgea coronata,765440-1,77168913-1,Subspecies,Manual
1052,Rudgea jasminoides (Cham.) Müll. Arg.,Rudgea,jasminoides (Cham.) Müll. Arg.,1.0,1.0,163,,,,,,,Rubiaceae,Rudgea jasminoides,Rudgea jasminoides,765493-1,765493-1,Species,Manual
1053,Rudgea panamensis (Dwyer) C. M. Taylor,Rudgea,panamensis (Dwyer) C. M. Taylor,,,,,,,,0.0,158,Rubiaceae,Rudgea panamensis,Rudgea panamensis,991396-1,991396-1,Species,Manual
1054,Rudgea panurensis Müll.Arg.,Rudgea,panurensis Müll.Arg.,,,,1.0,209,,,,,Rubiaceae,Rudgea panurensis,Rudgea panurensis,765569-1,765569-1,Species,Manual
1055,Rudgea recurva Müll. Arg.,Rudgea,recurva Müll. Arg.,1.0,1.0,163,,,,,,,Rubiaceae,Rudgea recurva,Rudgea recurva,223984-2,223984-2,Species,Manual
1056,Rustia costaricensis (Standl.) Lorence,Rustia,costaricensis (Standl.) Lorence,1.0,1.0,68,,,,,,,Rubiaceae,Rustia costaricensis,Rustia costaricensis,975269-1,975269-1,Species,Manual
1057,Rustia formosa (Cham. & Schltdl. ex DC.) Klotzsch,Rustia,formosa (Cham. & Schltdl. ex DC.) Klotzsch,,,,1.0,209,,,,,Rubiaceae,Rustia formosa,Rustia formosa,1150695-2,1150695-2,Species,Manual
1058,Rustia occidentalis (Benth.) Hemsl.,Rustia,occidentalis (Benth.) Hemsl.,1.0,1.0,68,,,,,,,Rubiaceae,Rustia occidentalis,Rustia occidentalis,1089673-2,1089673-2,Species,Manual
1059,Rutidea parviflora DC,Rutidea,parviflora DC,1.0,1.0,252,,,,,,,Rubiaceae,Rutidea parviflora,Rutidea parviflora,765687-1,765687-1,Species,Manual
1060,Rytigynia nigerica (S. Moore) Robyns,Rytigynia,nigerica (S. Moore) Robyns,,,,1.0,145,,,,,Rubiaceae,Rytigynia nigerica,Rytigynia nigerica,765759-1,765759-1,Species,Manual
1061,Rytigynia obscura Robyns,Rytigynia,obscura Robyns,,,,1.0,205,,,0.0,205,Rubiaceae,Rytigynia obscura,Rytigynia obscura,765761-1,765761-1,Species,Manual
1062,Sabicea amazonensis Wernham,Sabicea,amazonensis Wernham,,,,1.0,"88, 209",,,,,Rubiaceae,Sabicea amazonensis,Sabicea amazonensis,224936-2,224936-2,Species,Manual
1063,Sabicea panamensis Wernham,Sabicea,panamensis Wernham,1.0,1.0,68,,,,,,,Rubiaceae,Sabicea panamensis,Sabicea panamensis,224977-2,224977-2,Species,Manual
1064,Sabicea villosa Willd. ex Schult.,Sabicea,villosa Willd. ex Schult.,1.0,1.0,68,1.0,"104, 209",,,1.0,104,Rubiaceae,Sabicea villosa,Sabicea villosa,765972-1,765972-1,Species,Manual
1065,Saprosma hainanensis Merr.,Saprosma,hainanensis Merr.,1.0,1.0,102,,,,,,,Rubiaceae,Saprosma hainanensis,Saprosma hainanensis,766031-1,766031-1,Species,Manual
1066,Saprosma ternata (Wall.) Hook. f.,Saprosma,ternata (Wall.) Hook. f.,1.0,1.0,102,,,,,,,Rubiaceae,Saprosma ternata,Saprosma ternata,766055-1,766055-1,Species,Manual
1067,Schismatoclada concinna Bak.,Schismatoclada,concinna Bak.,,,,1.0,65,,,,,Rubiaceae,Schismatoclada concinna,Schismatoclada concinna,766148-1,766148-1,Species,Manual
1068,Schismatoclada farahimpensis Bak.,Schismatoclada,farahimpensis Bak.,,,,1.0,65,,,,,Rubiaceae,Schismatoclada farahimpensis,Schismatoclada farahimpensis,766134-1,766134-1,Species,Manual
1069,Schismatoclada viburnoides Bak.,Schismatoclada,viburnoides Bak.,,,,1.0,65,,,,,Rubiaceae,Schismatoclada viburnoides,Schismatoclada viburnoides,766150-1,766150-1,Species,Manual
1070,Schizocalyx cuspidatus (A. St.-Hil.) Kainul. & B. Bremer,Schizocalyx,cuspidatus (A. St.-Hil.) Kainul. & B. Bremer,1.0,1.0,15,1.0,"14, 209",1.0,14,,,Rubiaceae,Schizocalyx cuspidatus,Schizocalyx cuspidatus,77111993-1,77111993-1,Species,Manual
1071,Schizocalyx veraguensis (Dwyer) Kainul. & B. Bremer,Schizocalyx,veraguensis (Dwyer) Kainul. & B. Bremer,1.0,1.0,68,,,,,0.0,158,Rubiaceae,Schizocalyx veraguensis,Schizocalyx veraguensis,77111998-1,77111998-1,Species,Manual
1072,Schradera rotundata Standl. ex Steyerm.,Schradera,rotundata Standl. ex Steyerm.,1.0,1.0,68,,,,,,,Rubiaceae,Schradera rotundata,Schradera rotundata,229969-2,229969-2,Species,Manual
1073,Schumanniophyton magnificum (K.Schum.) Harms,Schumanniophyton,magnificum (K.Schum.) Harms,1.0,1.0,253,1.0,203,,,,,Rubiaceae,Schumanniophyton magnificum,Schumanniophyton magnificum,766234-1,766234-1,Species,Manual
1074,Schumanniophyton problematicum (A. Chev.) Aubrév.,Schumanniophyton,problematicum (A. Chev.) Aubrév.,1.0,1.0,102,,,,,,,Rubiaceae,Schumanniophyton problematicum,Schumanniophyton problematicum,766235-1,766235-1,Species,Manual
1075,Scleromitrion diffusum (Willd.) R.J.Wang,Scleromitrion,diffusum (Willd.) R.J.Wang,1.0,1.0,254,,,,,,,Rubiaceae,Scleromitrion diffusum,Scleromitrion diffusum,77144472-1,77144472-1,Species,Manual
1076,Serissa japonica (Thunb.) Thunb.,Serissa,japonica (Thunb.) Thunb.,,,,,,,,,,Rubiaceae,Serissa japonica,Serissa japonica,766327-1,766327-1,Species,Manual
1077,"Simira alba (Mart.) Delprete, Margalho & Groppo",Simira,"alba (Mart.) Delprete, Margalho & Groppo",1.0,1.0,102,,,,,,,Rubiaceae,Simira alba,Simira alba,77209436-1,77209436-1,Species,Manual
1078,Simira grazielae Peixoto,Simira,grazielae Peixoto,1.0,1.0,255,,,,,,,Rubiaceae,Simira grazielae,Simira grazielae,236574-2,236574-2,Species,Manual
1079,Simira maxonii (Standl.) Steyerm.,Simira,maxonii (Standl.) Steyerm.,1.0,1.0,"68, 256",,,,,,,Rubiaceae,Simira maxonii,Simira maxonii,236581-2,236581-2,Species,Manual
1080,Simira panamensis (Dwyer) C. M. Taylor,Simira,panamensis (Dwyer) C. M. Taylor,1.0,1.0,68,,,,,,,Rubiaceae,Simira panamensis,Simira panamensis,77116177-1,77116177-1,Species,Manual
1081,Simira rubescens (Benth.) Bremek. ex Steyerm.,Simira,rubescens (Benth.) Bremek. ex Steyerm.,,,,1.0,209,,,,,Rubiaceae,Simira rubescens,Simira rubescens,236591-2,236591-2,Species,Manual
1082,Simira rubra (Mart.) Steyerm.,Simira,rubra (Mart.) Steyerm.,1.0,1.0,KN,,,,,,,Rubiaceae,Simira rubra,Simira rubra,236592-2,236592-2,Species,Manual
1083,Simira williamsii (Standl.) Steyerm.,Simira,williamsii (Standl.) Steyerm.,1.0,1.0,102,,,,,,,Rubiaceae,Simira williamsii,Simira williamsii,236598-2,236598-2,Species,Manual
1084,Sinoadina racemosa (Siebold & Zucc.) Ridsdale,Sinoadina,racemosa (Siebold & Zucc.) Ridsdale,1.0,1.0,"KN, 39",,,,,,,Rubiaceae,Sinoadina racemosa,Sinoadina racemosa,766466-1,766466-1,Species,Manual
1085,Solenandra mexicana (A. Gray) Borhidi,Solenandra,mexicana (A. Gray) Borhidi,1.0,1.0,68,1.0,"73, 209",,,0.0,73,Rubiaceae,Solenandra mexicana,Solenandra mexicana,20010093-1,20010093-1,Species,Manual
1086,Solenandra sanctae-luciae (Kentish) Paudyal & Delprete,Solenandra,sanctae-luciae (Kentish) Paudyal & Delprete,,,,1.0,74,,,,,Rubiaceae,Solenandra sanctae-luciae,Solenandra sanctae-luciae,77187956-1,77187956-1,Species,Manual
1087,Sommera donnell-smithii Standl.,Sommera,donnell-smithii Standl.,1.0,1.0,68,,,,,,,Rubiaceae,Sommera donnell-smithii,Sommera donnell-smithii,240642-2,240642-2,Species,Manual
1088,Spermacoce alata (Aubl.) DC.,Spermacoce,alata (Aubl.) DC.,,,,1.0,168,,,,,Rubiaceae,Spermacoce alata,Spermacoce alata,766585-1,766585-1,Species,Manual
1089,Spermacoce capitata Ruiz & Pav,Spermacoce,capitata Ruiz & Pav,1.0,1.0,168,,,,,,,Rubiaceae,Spermacoce capitata,Spermacoce capitata,317930-2,317930-2,Species,Manual
1090,Spermacoce exilis (L.O. Wiliams) C. D. Adamns ex W. C. Burger & C.M. Taylor,Spermacoce,exilis (L.O. Wiliams) C. D. Adamns ex W. C. Burger & C.M. Taylor,1.0,1.0,169,,,,,,,Rubiaceae,Spermacoce exilis,Spermacoce exilis,975271-1,975271-1,Species,Manual
1091,Spermacoce hispida L.,Spermacoce,hispida L.,1.0,1.0,169,,,1.0,168,,,Rubiaceae,Spermacoce hispida,Spermacoce hispida,766765-1,766765-1,Species,Manual
1092,Spermacoce latifolia Aubl.,Spermacoce,latifolia Aubl.,,,,,,,,,,Rubiaceae,Spermacoce latifolia,Spermacoce latifolia,766800-1,766800-1,Species,Manual
1093,Spermacoce ocymoides Burm. F.,Spermacoce,ocymoides Burm. F.,1.0,1.0,169,1.0,209,,,,,Rubiaceae,Spermacoce ocymoides,Spermacoce ocymoides,766863-1,766863-1,Species,Manual
1094,Spermacoce princeae (K. Schum.) Verdc.,Spermacoce,princeae (K. Schum.) Verdc.,,,,1.0,76,,,0.0,167,Rubiaceae,Spermacoce princeae,Spermacoce princeae,766896-1,766896-1,Species,Manual
1095,Spermacoce remota Lam.,Spermacoce,remota Lam.,1.0,1.0,96,,,,,,,Rubiaceae,Spermacoce remota,Spermacoce remota,319724-2,319724-2,Species,Manual
1096,Spermacoce tenuior L.,Spermacoce,tenuior L.,,,,,,,,,,Rubiaceae,Spermacoce tenuior,Spermacoce tenuior,241474-2,241474-2,Species,Manual
1097,Spermacoce verticillata L.,Spermacoce,verticillata L.,1.0,1.0,"102, 168",,,,,,,Rubiaceae,Spermacoce verticillata,Spermacoce verticillata,767031-1,767031-1,Species,Manual
1098,Spermadictyon suaveolens Roxb.,Spermadictyon,suaveolens Roxb.,1.0,1.0,257,,,,,,,Rubiaceae,Spermadictyon suaveolens,Spermadictyon suaveolens,767047-1,767047-1,Species,Manual
1099,Stenostomum acreanum (K.Krause) Achille & Delprete,Stenostomum,acreanum (K.Krause) Achille & Delprete,,,,1.0,209,,,,,Rubiaceae,Stenostomum acreanum,Stenostomum acreanum,77107342-1,77107342-1,Species,Manual
1100,Stenostomum acutatum DC.,Stenostomum,acutatum DC.,,,,,,,,,,Rubiaceae,Stenostomum acutatum,Stenostomum acutatum,767116-1,767116-1,Species,Manual
1101,Stenostomum lucidum (Sw.) C. F. Gaertn.,Stenostomum,lucidum (Sw.) C. F. Gaertn.,1.0,1.0,9,,,,,,,Rubiaceae,Stenostomum lucidum,Stenostomum lucidum,767124-1,767124-1,Species,Manual
1102,Stenostomum portoricense Britton & P. Wilson,Stenostomum,portoricense Britton & P. Wilson,1.0,1.0,11,,,,,,,Rubiaceae,Stenostomum portoricense,Stenostomum portoricense,245035-2,245035-2,Species,Manual
1103,Stenostomum resinosum (Vahl) Griseb.,Stenostomum,resinosum (Vahl) Griseb.,1.0,1.0,102,,,,,,,Rubiaceae,Stenostomum resinosum,Stenostomum resinosum,767136-1,767136-1,Species,Manual
1104,Strumpfia maritima Jacq.,Strumpfia,maritima Jacq.,,,,,,,,,,Rubiaceae,Strumpfia maritima,Strumpfia maritima,767228-1,767228-1,Species,Manual
1105,Tamilnadia uliginosa (Retz.) Tirveng. & Sastre,Tamilnadia,uliginosa (Retz.) Tirveng. & Sastre,1.0,1.0,35,,,,,,,Rubiaceae,Tamilnadia uliginosa,Tamilnadia uliginosa,767328-1,767328-1,Species,Manual
1106,Tarenna asiatica (L.) Kuntze ex K. Schum.,Tarenna,asiatica (L.) Kuntze ex K. Schum.,1.0,1.0,171,,,,,,,Rubiaceae,Tarenna asiatica,Tarenna asiatica,60434903-2,60434903-2,Species,Manual
1107,Tarenna bipindensis (K.Schum.) Bremek.,Tarenna,bipindensis (K.Schum.) Bremek.,1.0,1.0,258,,,,,,,Rubiaceae,Tarenna bipindensis,Tarenna bipindensis,767416-1,767416-1,Species,Manual
1108,Tarenna gracilipes (Hayata) Ohwi,Tarenna,gracilipes (Hayata) Ohwi,,,,,,,,,,Rubiaceae,Tarenna gracilipes,Tarenna gracilipes,767477-1,767477-1,Species,Manual
1109,Tarenna obtusifolia Merr.,Tarenna,obtusifolia Merr.,,,,,,,,,,Rubiaceae,Tarenna obtusifolia,Tarenna obtusifolia,767550-1,767550-1,Species,Manual
1110,Tarenna pavettoides (Harv.) Sim,Tarenna,pavettoides (Harv.) Sim,,,,,,,,0.0,66,Rubiaceae,Tarenna pavettoides,Tarenna pavettoides,767565-1,767565-1,Species,Manual
1111,Tarenna vanprukii Craib,Tarenna,vanprukii Craib,1.0,1.0,170,,,,,,,Rubiaceae,Tarenna vanprukii,Tarenna vanprukii,767625-1,767625-1,Species,Manual
1112,Timonius gammillii Elmer,Timonius,gammillii Elmer,,,,,,,,0.0,172,Rubiaceae,Timonius gammillii,Timonius gammillii,767756-1,767756-1,Species,Manual
1113,Timonius kaniensis Valeton,Timonius,kaniensis Valeton,1.0,1.0,173,,,,,,,Rubiaceae,Timonius kaniensis,Timonius kaniensis,767775-1,767775-1,Species,Manual
1114,Tinadendron noumeanum (Baill.) Achille,Tinadendron,noumeanum (Baill.) Achille,1.0,1.0,91,,,,,,,Rubiaceae,Tinadendron noumeanum,Tinadendron noumeanum,77075409-1,77075409-1,Species,Manual
1115,Tocoyena pittieri (Standl.) Standl.,Tocoyena,pittieri (Standl.) Standl.,1.0,1.0,68,,,,,,,Rubiaceae,Tocoyena pittieri,Tocoyena pittieri,254985-2,254985-2,Species,Manual
1116,Uncaria acida (W.Hunter) Roxb.,Uncaria,acida (W.Hunter) Roxb.,1.0,1.0,KN,,,,,,,Rubiaceae,Uncaria acida,Uncaria acida,768203-1,768203-1,Species,Manual
1117,Uncaria africana G.Don,Uncaria,africana G.Don,1.0,1.0,KN,,,,,,,Rubiaceae,Uncaria africana,Uncaria africana,768207-1,768207-1,Species,Manual
1118,Uncaria attenuata Korth.,Uncaria,attenuata Korth.,1.0,1.0,102,,,,,,,Rubiaceae,Uncaria attenuata,Uncaria attenuata,768211-1,768211-1,Species,Manual
1119,Uncaria borneensis Havil.,Uncaria,borneensis Havil.,1.0,1.0,102,,,,,,,Rubiaceae,Uncaria borneensis,Uncaria borneensis,768216-1,768216-1,Species,Manual
1120,Uncaria callophylla Blume ex Korth,Uncaria,callophylla Blume ex Korth,1.0,1.0,102,,,,,,,Rubiaceae,Uncaria callophylla,Uncaria callophylla,768220-1,768220-1,Species,Manual
1121,Uncaria cordata (Lour.) Merr.,Uncaria,cordata (Lour.) Merr.,1.0,1.0,102,,,,,,,Rubiaceae,Uncaria cordata,Uncaria cordata,768226-1,768226-1,Species,Manual
1122,Uncaria elliptica R. Br. ex G. Don,Uncaria,elliptica R. Br. ex G. Don,1.0,1.0,27,,,,,,,Rubiaceae,Uncaria elliptica,Uncaria elliptica,768231-1,768231-1,Species,Manual
1123,Uncaria gambir (W.Hunter) Roxb.,Uncaria,gambir (W.Hunter) Roxb.,1.0,1.0,KN,,,,,,,Rubiaceae,Uncaria gambir,Uncaria gambir,60458896-2,60458896-2,Species,Manual
1124,Uncaria guianensis (Aubl.) J. F. Gmel.,Uncaria,guianensis (Aubl.) J. F. Gmel.,1.0,1.0,102,1.0,"18, 209",,,,,Rubiaceae,Uncaria guianensis,Uncaria guianensis,768250-1,768250-1,Species,Manual
1125,Uncaria hirsuta Havil.,Uncaria,hirsuta Havil.,1.0,1.0,102,,,,,,,Rubiaceae,Uncaria hirsuta,Uncaria hirsuta,768253-1,768253-1,Species,Manual
1126,Uncaria homomalla Miq.,Uncaria,homomalla Miq.,1.0,1.0,KN,,,,,,,Rubiaceae,Uncaria homomalla,Uncaria homomalla,768254-1,768254-1,Species,Manual
1127,Uncaria laevigata Wall. ex G.Don,Uncaria,laevigata Wall. ex G.Don,1.0,1.0,KN,,,,,,,Rubiaceae,Uncaria laevigata,Uncaria laevigata,768268-1,768268-1,Species,Manual
1128,Uncaria lancifolia Hutch.,Uncaria,lancifolia Hutch.,1.0,1.0,KN,,,,,,,Rubiaceae,Uncaria lancifolia,Uncaria lancifolia,768269-1,768269-1,Species,Manual
1129,Uncaria lanosa Wall.,Uncaria,lanosa Wall.,1.0,1.0,KN,,,,,,,Rubiaceae,Uncaria lanosa,Uncaria lanosa,768270-1,768270-1,Species,Manual
1130,Uncaria lanosa var. glabrata (Blume) Ridsdale,Uncaria,lanosa var. glabrata (Blume) Ridsdale,1.0,1.0,102,,,,,,,Rubiaceae,Uncaria lanosa var. glabrata,Uncaria lanosa,768270-1,890709-1,Variety,Manual
1131,Uncaria longiflora (Poir.) Merr.,Uncaria,longiflora (Poir.) Merr.,1.0,1.0,102,,,,,,,Rubiaceae,Uncaria longiflora,Uncaria longiflora,768273-1,768273-1,Species,Manual
1132,Uncaria longiflora var. longiflora,Uncaria,longiflora var. longiflora,1.0,1.0,102,,,,,,,Rubiaceae,Uncaria longiflora var. longiflora,Uncaria longiflora,768273-1,77171967-1,Variety,Manual
1133,Uncaria macrophylla Wall.,Uncaria,macrophylla Wall.,1.0,1.0,102,,,,,,,Rubiaceae,Uncaria macrophylla,Uncaria macrophylla,768275-1,768275-1,Species,Manual
1134,Uncaria orientalis Guillaumin,Uncaria,orientalis Guillaumin,1.0,1.0,KN,,,,,,,Rubiaceae,Uncaria orientalis,Uncaria orientalis,768281-1,768281-1,Species,Manual
1135,Uncaria rhynchophylla (Miq.) Miq.,Uncaria,rhynchophylla (Miq.) Miq.,1.0,1.0,102,,,,,,,Rubiaceae,Uncaria rhynchophylla,Uncaria rhynchophylla,768297-1,768297-1,Species,Manual
1136,Uncaria scandens (Sm.) Wall.,Uncaria,scandens (Sm.) Wall.,1.0,1.0,KN,,,,,,,Rubiaceae,Uncaria scandens,Uncaria scandens,768303-1,768303-1,Species,Manual
1137,Uncaria sessilifructus Roxb.,Uncaria,sessilifructus Roxb.,1.0,1.0,KN,,,,,,,Rubiaceae,Uncaria sessilifructus,Uncaria sessilifructus,768311-1,768311-1,Species,Manual
1138,Uncaria sinensis (Oliv.) Havil.,Uncaria,sinensis (Oliv.) Havil.,1.0,1.0,102,,,,,,,Rubiaceae,Uncaria sinensis,Uncaria sinensis,768314-1,768314-1,Species,Manual
1139,Uncaria tomentosa (Willd. ex Schult.) DC.,Uncaria,tomentosa (Willd. ex Schult.) DC.,1.0,1.0,68/102,1.0,209,,,,,Rubiaceae,Uncaria tomentosa,Uncaria tomentosa,768322-1,768322-1,Species,Manual
1140,Urophyllum arboreum (Reinw. ex Blume) Korth,Urophyllum,arboreum (Reinw. ex Blume) Korth,1.0,1.0,124,1.0,124,,,,,Rubiaceae,Urophyllum arboreum,Urophyllum arboreum,769430-1,769430-1,Species,Manual
1141,Vangueria agrestis (Schweinf. ex Hiern) Lantz,Vangueria,agrestis (Schweinf. ex Hiern) Lantz,1.0,1.0,59,1.0,59,,,1.0,59,Rubiaceae,Vangueria agrestis,Vangueria agrestis,77067582-1,77067582-1,Species,Manual
1142,Vangueria infausta subsp. infausta,Vangueria,infausta subsp. infausta,1.0,1.0,179,1.0,"175, 205",,,1.0,175,Rubiaceae,Vangueria infausta subsp. infausta,Vangueria infausta,769741-1,77169958-1,Subspecies,Manual
1143,Vangueria madagascariensis J. F. Gmel.,Vangueria,madagascariensis J. F. Gmel.,,,,1.0,176,,,0.0,178/189,Rubiaceae,Vangueria madagascariensis,Vangueria madagascariensis,769766-1,769766-1,Species,Manual
1144,Warszewiczia coccinea (Vahl) Klotzsch,Warszewiczia,coccinea (Vahl) Klotzsch,1.0,1.0,68,,,,,0.0,158,Rubiaceae,Warszewiczia coccinea,Warszewiczia coccinea,770293-1,770293-1,Species,Manual
1145,Wendlandia burkillii Cowan,Wendlandia,burkillii Cowan,,,,1.0,SB [198] [206],,,,,Rubiaceae,Wendlandia burkillii,Wendlandia burkillii,770432-1,770432-1,Species,Manual
1146,Wendlandia heynei (Schult.) Santapau & Merchant,Wendlandia,heynei (Schult.) Santapau & Merchant,1.0,1.0,180,,,,,,,Rubiaceae,Wendlandia heynei,Wendlandia heynei,770458-1,770458-1,Species,Manual
1147,Wendlandia ligustroides (Boiss. & Hohen.) Blakelock,Wendlandia,ligustroides (Boiss. & Hohen.) Blakelock,,,,,,,,1.0,13,Rubiaceae,Wendlandia ligustroides,Wendlandia ligustroides,770469-1,770469-1,Species,Manual
1148,Wittmackanthus stanleyanus (M. R. Schomb.) Kuntze,Wittmackanthus,stanleyanus (M. R. Schomb.) Kuntze,1.0,1.0,68,,,,,,,Rubiaceae,Wittmackanthus stanleyanus,Wittmackanthus stanleyanus,269045-2,269045-2,Species,Manual
